TIME,TollNow Point,Referenz Point,Abstand beider Punkte
2022-12-28T10:22:45,"(52.50559225436648, 13.370913949334572)","(52.5056321542555, 13.3707543806076)",11.675818628672964
2022-12-28T10:22:47,"(52.5056832851706, 13.370657168355184)","(52.5057153801278, 13.3705116631409)",10.47485246160465
2022-12-28T10:22:48,"(52.50572735354175, 13.370526804922305)","(52.5057545849789, 13.3703892853206)",9.787816983013107
2022-12-28T10:22:49,"(52.50576970541446, 13.370392352675202)","(52.5057950976565, 13.3702672058377)",8.928437054279005
2022-12-28T10:22:51,"(52.50585520983759, 13.370135876472702)","(52.5058731876806, 13.3700256600278)",7.722905225939401
2022-12-28T10:22:53,"(52.50594129625525, 13.369886386313576)","(52.5059476578538, 13.3697964064632)",6.1309719306475525
2022-12-28T10:22:55,"(52.506021958404986, 13.369636171166308)","(52.5060527866667, 13.3695928496667)",4.510872418192465
2022-12-28T10:22:56,"(52.50605984638469, 13.36951571180857)","(52.5060919518333, 13.3694756256667)",4.483929196582915
2022-12-28T10:22:58,"(52.50613849057709, 13.369290030446932)","(52.5061612451667, 13.369264851)",3.0506014428240062
2022-12-28T10:23:00,"(52.50619479753527, 13.369113641950175)","(52.5062142613333, 13.369108012)",2.1975661236236705
2022-12-28T10:23:03,"(52.50621416543643, 13.3689847482814)","(52.5062558536667, 13.3689811178333)",4.642033830201005
2022-12-28T10:23:08,"(52.50624545085267, 13.368963193713348)","(52.5062666986667, 13.3689459318333)",2.63573143100781
2022-12-28T10:23:13,"(52.50627976908221, 13.368912404842986)","(52.506303619, 13.3688857471667)",3.2075425963062707
2022-12-28T10:23:14,"(52.50630945814036, 13.3688797816622)","(52.5063407415, 13.3688443841667)",4.223742507589289
2022-12-28T10:23:16,"(52.5064220848888, 13.368794734214102)","(52.5064564993333, 13.368769774)",4.183017603415502
2022-12-28T10:23:18,"(52.506587006259785, 13.368796903278728)","(52.5066058231667, 13.3687715716667)",2.7050566876884408
2022-12-28T10:23:20,"(52.50675846827759, 13.368879750919891)","(52.5067734598333, 13.3688560951667)",2.3113158372759495
2022-12-28T10:23:22,"(52.50695944922742, 13.368991178352845)","(52.5069635038333, 13.3689648946667)",1.8351385339080841
2022-12-28T10:23:23,"(52.50706330577264, 13.36904577489353)","(52.507063847, 13.3690224763333)",1.5780038942157188
2022-12-28T10:23:25,"(52.50727860391898, 13.369154316922922)","(52.5072669593333, 13.3691312596667)",2.027750836618507
2022-12-28T10:23:27,"(52.50748720749479, 13.369257383132789)","(52.5074716121667, 13.3692384025)",2.1580997074687662
2022-12-28T10:23:29,"(52.50769480506307, 13.369368674355671)","(52.5076774011667, 13.3693537328333)",2.18350636318789
2022-12-28T10:23:31,"(52.50790202645337, 13.369481299368564)","(52.5078841785, 13.3694695108333)",2.1389718274424863
2022-12-28T10:23:33,"(52.50810006239252, 13.369595366968388)","(52.5080875993333, 13.3695861085)",1.5209067890258754
2022-12-28T10:23:35,"(52.508300212042045, 13.369713687940529)","(52.508285945, 13.3697078285)",1.635237692143515
2022-12-28T10:23:37,"(52.50848001966591, 13.369888503647228)","(52.5084619623333, 13.3698787908333)",2.1127499285549245
2022-12-28T10:23:38,"(52.50855086834338, 13.37000711041646)","(52.5085331603333, 13.3699945601667)",2.144428732443108
2022-12-28T10:23:40,"(52.50867770087266, 13.370278445092564)","(52.508660804, 13.3702487368333)",2.7518284550014407
2022-12-28T10:23:42,"(52.50880464008622, 13.370531204043514)","(52.508790714, 13.3705046716667)",2.371129026216271
2022-12-28T10:23:43,"(52.50886747415976, 13.3706575445096)","(52.5088534576667, 13.3706301755)",2.4207495594921626
2022-12-28T10:23:45,"(52.50898459060079, 13.370890599875496)","(52.5089660023333, 13.3708548391667)",3.182689492713696
2022-12-28T10:23:46,"(52.50903337318925, 13.370982975083862)","(52.5090137131667, 13.3709543655)",2.920270211039685
2022-12-28T10:23:48,"(52.509038284813926, 13.371196976586909)","(52.5090694128333, 13.3711529551667)",4.566883206673411
2022-12-28T10:23:50,"(52.50905131297251, 13.37136002369757)","(52.5090831261667, 13.3713148643333)",4.674874490417745
2022-12-28T10:23:56,"(52.50905920119575, 13.371459657451965)","(52.5090888266667, 13.371398651)",5.281892839202159
2022-12-28T10:24:48,"(52.50900223378802, 13.371585023459389)","(52.5090904828333, 13.3714191251667)",14.911412893639096
2022-12-28T10:24:50,"(52.5090150394995, 13.371698779797429)","(52.5090976558333, 13.3715316713333)",14.570384369600262
2022-12-28T10:24:52,"(52.50905933045289, 13.371845996901712)","(52.5091347986667, 13.3716903881667)",13.465740181185039
2022-12-28T10:24:54,"(52.50918349118871, 13.371934074830808)","(52.5092448405, 13.3718024921667)",11.217732685313681
2022-12-28T10:24:56,"(52.50934296213798, 13.371896998950094)","(52.5093938193333, 13.3717985703333)",8.738034701216586
2022-12-28T10:24:58,"(52.509544802905424, 13.371823611753308)","(52.5095951335, 13.371740947)",7.91321728167034
2022-12-28T10:24:59,"(52.50966921668519, 13.371800080797165)","(52.5097097846667, 13.3717113028333)",7.513112259545679
2022-12-28T10:25:01,"(52.50992133519378, 13.371764599012106)","(52.5099383991667, 13.3716556343333)",7.614487760506814
2022-12-28T10:25:03,"(52.51016071958941, 13.371722276674811)","(52.5101563765, 13.3715949658333)",8.629365761106392
2022-12-28T10:25:04,"(52.51027104429792, 13.37167502666839)","(52.5102601226667, 13.371558609)",7.971668742404583
2022-12-28T10:25:06,"(52.51049007089999, 13.371617873233664)","(52.5104592735, 13.371486413)",9.532924961086621
2022-12-28T10:25:08,"(52.51068795810149, 13.371566917919193)","(52.510640742, 13.3714323828333)",10.509952194915734
2022-12-28T10:25:10,"(52.51083892015562, 13.371519342712103)","(52.5107779986667, 13.3713893695)",11.102119097229323
2022-12-28T10:25:11,"(52.51089179617539, 13.371498522248435)","(52.510830911, 13.3713688023333)",11.086068375998433
2022-12-28T10:25:13,"(52.510965996842494, 13.371462533926618)","(52.5108988603333, 13.3713435871667)",10.978474686033916
2022-12-28T10:25:15,"(52.51099491155497, 13.371447812660811)","(52.510923481, 13.3713328338333)",11.119027860970487
2022-12-28T10:25:42,"(52.51102592171576, 13.371378166672184)","(52.510935499, 13.3713290785)",10.589143348529246
2022-12-28T10:25:44,"(52.51109024455756, 13.371348885944672)","(52.510997539, 13.3713026466667)",10.772887333066052
2022-12-28T10:25:45,"(52.51120925531184, 13.371287350152144)","(52.5110503426667, 13.3712810688333)",17.67541655506503
2022-12-28T10:25:47,"(52.51138138072631, 13.371206150128558)","(52.5111982043333, 13.371218502)",20.3854588178413
2022-12-28T10:25:49,"(52.511586361405456, 13.371109240012968)","(52.5113914803333, 13.3711382583333)",21.758615594872225
2022-12-28T10:25:51,"(52.51179366560362, 13.371010847620305)","(52.5116008978333, 13.3710509306667)",21.605780910613557
2022-12-28T10:25:53,"(52.51200479862872, 13.370911595968662)","(52.5118199416667, 13.3709673355)",20.898421888967462
2022-12-28T10:25:55,"(52.51222997337026, 13.370813941737223)","(52.5120418825, 13.3708756993333)",21.328256288401285
2022-12-28T10:25:56,"(52.51234831316555, 13.37076119340098)","(52.5121555176667, 13.370819007)",21.791989069090054
2022-12-28T10:25:58,"(52.5125885294961, 13.370652735237988)","(52.5124009268283, 13.3707206454532)",21.36071028910051
2022-12-28T10:26:00,"(52.51283239938252, 13.370553868770834)","(52.5126548834458, 13.3706277755625)",20.362663788032258
2022-12-28T10:26:01,"(52.51295136205941, 13.37050239645744)","(52.5127792162229, 13.370581181806)",19.87039175334403
2022-12-28T10:26:03,"(52.5131805201547, 13.370402713965488)","(52.5130194433072, 13.3704911566129)",18.884453947948856
2022-12-28T10:26:05,"(52.51341166896028, 13.370302898081247)","(52.5132575158884, 13.3704019388206)",18.404754874070314
2022-12-28T10:26:07,"(52.51354735206385, 13.370253050181264)","(52.5135043860235, 13.3703094241416)",6.113809687634057
2022-12-28T10:26:11,"(52.51401940496351, 13.370085455268274)","(52.5140038810302, 13.3701260442603)",3.2440365421497566
2022-12-28T10:26:12,"(52.51413990113467, 13.370056278802195)","(52.5141330740519, 13.37008468256)",2.0665519998425865
2022-12-28T10:26:13,"(52.51426062420102, 13.370029091449965)","(52.5142671060241, 13.3700553436917)",1.9171139018643333
2022-12-28T10:26:14,"(52.51438156160931, 13.370004398021376)","(52.5144033007388, 13.3700290401102)",2.9366387477501745
2022-12-28T10:28:11,"(52.52655179526212, 13.367568916672983)","(52.5264603419078, 13.3676842660065)",12.818169877456132
2022-12-28T10:28:13,"(52.5269343214815, 13.367699659576347)","(52.5268129333082, 13.3677199305445)",13.567250080058905
2022-12-28T10:28:15,"(52.52727961293567, 13.367765680268809)","(52.5271339030011, 13.3677382490772)",16.308152000710944
2022-12-28T10:28:16,"(52.52740152822541, 13.3677534525128)","(52.5272830768444, 13.3677559334385)",13.172280065414371
2022-12-28T10:28:18,"(52.52762525115182, 13.367759996241828)","(52.5275617828859, 13.3678164386194)",8.024051985288747
2022-12-28T10:28:20,"(52.527852969954886, 13.367856616171832)","(52.527817260649, 13.367901495198)",4.99837133886261
2022-12-28T10:28:22,"(52.5280638303454, 13.367996714305749)","(52.5280351095459, 13.3680499397234)",4.812842856023077
2022-12-28T10:28:24,"(52.52825313083213, 13.368204524264122)","(52.528231027149, 13.3682490943531)",3.8899250300417125
2022-12-28T10:28:26,"(52.52842982738514, 13.368474457964014)","(52.5284178854533, 13.3684724733482)",1.3346536328719614
2022-12-28T10:28:28,"(52.52858661380772, 13.368765012087994)","(52.5285503062342, 13.3687268482932)",4.792100785058196
2022-12-28T10:28:30,"(52.528702341037736, 13.369094599751268)","(52.5286603050105, 13.3689831965793)",8.867974901459386
2022-12-28T10:28:32,"(52.52878842970017, 13.369379434189446)","(52.528748973576, 13.3692191715811)",11.695383548016913
2022-12-28T10:28:33,"(52.528824706913, 13.369492821387942)","(52.5287860377306, 13.3693178109795)",12.595569552408952
2022-12-28T10:28:35,"(52.5289036487498, 13.369641416717863)","(52.5288494315296, 13.3694733522524)",12.868558474236986
2022-12-28T10:28:37,"(52.5290184812784, 13.369615360374985)","(52.5289183720936, 13.3695631674754)",11.678153794618774
2022-12-28T10:28:39,"(52.52915574592589, 13.369515630372264)","(52.5290538921247, 13.3694684290634)",11.76713280148885
2022-12-28T10:28:41,"(52.52932878813091, 13.369406178912229)","(52.5292249996442, 13.3693488123947)",12.17573868307407
2022-12-28T10:28:42,"(52.52941887407957, 13.369347468480498)","(52.5293168841667, 13.3693979233333)",11.84323729718971
2022-12-28T10:28:44,"(52.52958615848896, 13.369252398508053)","(52.5294885073333, 13.3692797791667)",11.01516603660659
2022-12-28T10:28:46,"(52.52968946392178, 13.369187514437492)","(52.5296169035, 13.3691927146667)",8.07602675308103
2022-12-28T10:29:05,"(52.52975572272108, 13.369140215982434)","(52.5297116981667, 13.369126811)",4.978590123450893
2022-12-28T10:29:07,"(52.52984438853438, 13.369077111433167)","(52.5297692551667, 13.3690875523333)",8.384261774208145
2022-12-28T10:29:09,"(52.52997803011276, 13.368963061936324)","(52.5298848333333, 13.3690020836667)",10.693919334355915
2022-12-28T10:29:10,"(52.53005009234562, 13.368896529568731)","(52.5299556345, 13.368938439)",10.879119805269442
2022-12-28T10:29:12,"(52.53020415845341, 13.368760364306263)","(52.5300979708333, 13.3687989925)",12.093212236622225
2022-12-28T10:29:14,"(52.53034393777089, 13.368575347974945)","(52.5302425176667, 13.3686533548333)",12.450869843339582
2022-12-28T10:29:15,"(52.530411764251085, 13.368497179884006)","(52.5303150591667, 13.3685811913333)",12.16245479691008
2022-12-28T10:29:17,"(52.53056707762872, 13.368327349254429)","(52.5304676935, 13.3684302041667)",13.058814326097863
2022-12-28T10:29:19,"(52.53074436375776, 13.36814661207112)","(52.5306357405, 13.3682625715)",14.40190243143265
2022-12-28T10:29:20,"(52.5308340852329, 13.368058991764125)","(52.5307227881667, 13.3681751691667)",14.660034688840433
2022-12-28T10:29:22,"(52.53100602539951, 13.36789330294181)","(52.5308974816667, 13.3679933856667)",13.83856379470346
2022-12-28T10:29:24,"(52.53116469555579, 13.367729210843322)","(52.5310670493333, 13.3678242388333)",12.617872991342532
2022-12-28T10:29:26,"(52.53132414420439, 13.36757150648755)","(52.5312334653333, 13.3676636568333)",11.854208398340742
2022-12-28T10:29:28,"(52.53147816283639, 13.367415411438358)","(52.531392577, 13.3675125295)",11.56392298941088
2022-12-28T10:29:29,"(52.531555243834326, 13.367349909214052)","(52.5314671095, 13.3674556383333)",12.132205361080159
2022-12-28T10:29:31,"(52.53169466916256, 13.367211964973004)","(52.5316164343333, 13.3673348528333)",12.0322506994542
2022-12-28T10:29:32,"(52.53175964201152, 13.367137771517498)","(52.5316871161667, 13.3672688001667)",11.982941726026725
2022-12-28T10:29:34,"(52.53185517394522, 13.36703989478167)","(52.5318069635, 13.3671533981667)",9.363958568999733
2022-12-28T10:29:38,"(52.53190424629982, 13.36697843190474)","(52.5319023413333, 13.3670530163333)",5.049495577505011
2022-12-28T10:29:47,"(52.53191056142195, 13.366925689937736)","(52.5319122048333, 13.3670460576667)",8.14398030007916
2022-12-28T10:29:49,"(52.53196790138044, 13.366856888016512)","(52.5319416433333, 13.3670166275)",11.192649511864488
2022-12-28T10:29:50,"(52.53200941747527, 13.366813443218373)","(52.5319760515, 13.366981443)",11.954162268918392
2022-12-28T10:29:52,"(52.53212349332073, 13.366690610585517)","(52.5320739015, 13.3668682516667)",13.220884188830032
2022-12-28T10:29:54,"(52.53227610467032, 13.366552134946312)","(52.5322042983333, 13.3667231625)",14.056475615813538
2022-12-28T10:29:55,"(52.53235668457225, 13.366484248824436)","(52.5322776203333, 13.3666467701667)",14.076278734243266
2022-12-28T10:29:56,"(52.53243337061387, 13.366401343760517)","(52.532356761, 13.3665745863333)",14.487473913980683
2022-12-28T10:29:58,"(52.53258980004603, 13.36622478800945)","(52.5325191763333, 13.3664195861667)",15.339050697034848
2022-12-28T10:29:59,"(52.53267262119305, 13.366136039161349)","(52.5326037306667, 13.3663368986667)",15.597071854575551
2022-12-28T10:30:01,"(52.53285509171371, 13.3659406242804)","(52.5327765443333, 13.366157527)",17.074423541963263
2022-12-28T10:30:03,"(52.53304280452952, 13.365758163811906)","(52.5329622831667, 13.36596689)",16.71807188486942
2022-12-28T10:30:05,"(52.53325979358095, 13.365528811587373)","(52.5331715565, 13.3657435706667)",17.529414911307036
2022-12-28T10:30:06,"(52.53338405832871, 13.365426382533474)","(52.5332779773333, 13.3656203028333)",17.640508314799405
2022-12-28T10:30:07,"(52.533507473145, 13.365326577798465)","(52.5333859893333, 13.3654997668333)",17.880314413958956
2022-12-28T10:30:09,"(52.53373017583908, 13.36511636000986)","(52.5336018785, 13.3652764608333)",17.910603450252452
2022-12-28T10:30:10,"(52.53383861811597, 13.365009556405823)","(52.533709787, 13.3651687091667)",17.919302102496754
2022-12-28T10:30:12,"(52.53404055034833, 13.36479989308086)","(52.5339216463333, 13.3649576358333)",16.989659363891274
2022-12-28T10:30:14,"(52.53421621889, 13.364623499674396)","(52.5341164883333, 13.3647635458333)",14.584476863520246
2022-12-28T10:30:16,"(52.53435779309875, 13.364484310308724)","(52.5342813563333, 13.3646025273333)",11.669442751660227
2022-12-28T10:30:19,"(52.53442332413511, 13.364409625387797)","(52.5344020661667, 13.3644415485)",3.2015172837337738
2022-12-28T10:30:21,"(52.534394162126446, 13.364326672985408)","(52.5343723865, 13.3643759398333)",4.1191386498227205
2022-12-28T10:30:23,"(52.53427229464109, 13.36451487482824)","(52.534302301, 13.364432467)",6.496262933776484
2022-12-28T10:30:25,"(52.53414820444234, 13.364651598629631)","(52.534193022, 13.3645478043333)",8.609454138577371
2022-12-28T10:30:27,"(52.53396510491895, 13.364795354854786)","(52.534037394, 13.3647031276667)",10.174820694262797
2022-12-28T10:30:28,"(52.533867251786994, 13.3648795880221)","(52.5339479251667, 13.3647927856667)",10.721049378687729
2022-12-28T10:30:30,"(52.53368198416244, 13.365072846869754)","(52.533762346, 13.364977158)",11.033600459299635
2022-12-28T10:30:32,"(52.53349674967917, 13.365258953869196)","(52.5335776036667, 13.3651585973333)",11.265357670409854
2022-12-28T10:30:34,"(52.53331507823137, 13.365442660041978)","(52.5333951561667, 13.3653386058333)",11.350003007716214
2022-12-28T10:30:36,"(52.53312119537388, 13.365620405482272)","(52.5332088218333, 13.3655220711667)",11.797408357538659
2022-12-28T10:30:38,"(52.53293611307385, 13.36580310081314)","(52.5330219976667, 13.3657041225)",11.662918758946036
2022-12-28T10:30:40,"(52.53274805940436, 13.365955355011709)","(52.5328376461667, 13.3658811986667)",11.153196867225665
2022-12-28T10:30:42,"(52.53259581500688, 13.366101861313)","(52.5326757455, 13.3660351408333)",9.968044331124975
2022-12-28T10:30:44,"(52.53249281584693, 13.366216767465676)","(52.5325455268333, 13.3661573318333)",7.107494858486946
2022-12-28T10:30:46,"(52.53242760933086, 13.366302019180418)","(52.5324456583333, 13.3662395281667)",4.679231342370889
2022-12-28T10:30:47,"(52.532404715859336, 13.36633038859376)","(52.5324086653333, 13.3662699151667)",4.114012378334478
2022-12-28T10:30:50,"(52.53238984091195, 13.366367295934973)","(52.5323548143333, 13.3663220006667)",4.955444443123303
2022-12-28T10:30:55,"(52.53240729973789, 13.366406981999788)","(52.532354297, 13.366321984)",8.233496092382882
2022-12-28T10:30:58,"(52.53237524203136, 13.3664463178479)","(52.5323378838333, 13.3663376906667)",8.44066370311301
2022-12-28T10:31:00,"(52.53228273279702, 13.366500055363394)","(52.5322777071667, 13.3663951766667)",7.1161351100919585
2022-12-28T10:31:01,"(52.532232957798186, 13.366553187057631)","(52.5322334346667, 13.3664403025)",7.635880329612203
2022-12-28T10:31:03,"(52.53210318304996, 13.36668330885646)","(52.5321183171667, 13.3665568985)",8.714652842349661
2022-12-28T10:31:04,"(52.532032012868186, 13.36676780884493)","(52.5320502331667, 13.366633937)",9.279228165887384
2022-12-28T10:31:06,"(52.53187626422617, 13.366939994671352)","(52.5319066856667, 13.3668008771667)",9.999739460032364
2022-12-28T10:31:08,"(52.53169779599111, 13.36710895473)","(52.5317386393333, 13.3669654315)",10.718033845586254
2022-12-28T10:31:10,"(52.53151576357994, 13.367297476699658)","(52.5315603811667, 13.3671416621667)",11.649021139181698
2022-12-28T10:31:12,"(52.53133063446781, 13.36747231151635)","(52.5313776046667, 13.3673222801667)",11.413661593929763
2022-12-28T10:31:14,"(52.5311429873821, 13.36761410736295)","(52.53120182, 13.3674938055)",10.441127588784118
2022-12-28T10:31:16,"(52.5309687295189, 13.36776887218262)","(52.5310341928333, 13.3676598378333)",10.362638139991537
2022-12-28T10:31:18,"(52.5308065410878, 13.367945335989296)","(52.5308757598333, 13.3678294545)",10.985677315870957
2022-12-28T10:31:20,"(52.53064729796333, 13.368101240908157)","(52.530720953, 13.3680083648333)",10.322176187533369
2022-12-28T10:31:21,"(52.53057320706245, 13.36818116544289)","(52.5306439141667, 13.3680917186667)",9.92091918873195
2022-12-28T10:31:23,"(52.53042123268653, 13.368340063125649)","(52.5304910606667, 13.368247128)",9.990418288436116
2022-12-28T10:31:24,"(52.530350471147386, 13.368414312365417)","(52.5304165873333, 13.3683207396667)",9.701221347281301
2022-12-28T10:31:26,"(52.530229713902216, 13.368535635020246)","(52.5302790926667, 13.3684568266667)",7.652889660827179
2022-12-28T10:31:28,"(52.53013236849992, 13.368634905179496)","(52.5301654628333, 13.3685694161667)",5.759054800028341
2022-12-28T10:31:30,"(52.53003784493563, 13.368702273530952)","(52.5300752546667, 13.3686607081667)",5.020890985929077
2022-12-28T10:31:31,"(52.52999570205104, 13.368736150451756)","(52.530035884, 13.3686995201667)",5.109120775020897
2022-12-28T10:31:32,"(52.529956193476686, 13.368769436234697)","(52.5299989048333, 13.3687357116667)",5.268787418685311
2022-12-28T10:31:34,"(52.52986024373662, 13.368858666896314)","(52.5299109398333, 13.3688179583333)",6.273804545786989
2022-12-28T10:31:36,"(52.52974231361679, 13.368968982027509)","(52.529794914, 13.368913689)",6.9425986150788335
2022-12-28T10:31:38,"(52.52962320663386, 13.369069137058696)","(52.5296599918333, 13.3690114323333)",5.654018268622601
2022-12-28T10:31:40,"(52.529503845011305, 13.36914786405123)","(52.5295325445, 13.3690985685)",4.615607778848176
2022-12-28T10:31:42,"(52.52939894013569, 13.369231683273776)","(52.5294163608333, 13.3691770858333)",4.170466325032452
2022-12-28T10:31:44,"(52.52927733589092, 13.36933078634645)","(52.5292956523333, 13.3692597821667)",5.21713497526206
2022-12-28T10:31:46,"(52.52914099982644, 13.369412276960214)","(52.5291575561667, 13.3693559168333)",4.233772104209495
2022-12-28T10:31:47,"(52.52907614350291, 13.36945209280262)","(52.5290900426667, 13.3694029106667)",3.6684531966043243
2022-12-28T10:31:49,"(52.52894322396488, 13.369385318125843)","(52.5289580943333, 13.3694272751667)",3.284782034597055
2022-12-28T10:31:51,"(52.52887010546875, 13.369204556327835)","(52.52885781, 13.369281649)",5.391310315988462
2022-12-28T10:31:52,"(52.528826876542034, 13.36910288060584)","(52.5288196345, 13.369178212)",5.159168818540098
2022-12-28T10:31:54,"(52.528704656607765, 13.368843167479517)","(52.5287309316667, 13.3689360011667)",6.926293513008563
2022-12-28T10:31:56,"(52.52854310923878, 13.368568171984837)","(52.5286081976667, 13.3686580605)",9.452865205110363
2022-12-28T10:31:58,"(52.52834311428924, 13.368310868448429)","(52.528455831, 13.3683873186667)",13.558609116097111
2022-12-28T10:32:00,"(52.528163470525406, 13.368097014081693)","(52.528275545, 13.3681498126667)",12.963864969572201
2022-12-28T10:32:02,"(52.527959952379554, 13.367922437734476)","(52.5280754703333, 13.36795742)",13.06120202199604
2022-12-28T10:32:04,"(52.52774464388022, 13.367798196226891)","(52.5278606591667, 13.3678093236667)",12.922272611788658
2022-12-28T10:32:05,"(52.52763212627092, 13.367765546676662)","(52.5277481005, 13.3677548325)",12.916116125884434
2022-12-28T10:32:07,"(52.52740656840224, 13.367722977392525)","(52.5275208101667, 13.3676889041667)",12.910554816104227
2022-12-28T10:32:08,"(52.52729397909556, 13.367703564347003)","(52.5274084486667, 13.3676720971667)",12.905231623109557
2022-12-28T10:32:10,"(52.52707433159921, 13.367674812279008)","(52.5271917576667, 13.367652099)",13.147298526058233
2022-12-28T10:32:12,"(52.52686164589, 13.367647753783308)","(52.5269766121667, 13.3676328651667)",12.823301540022387
2022-12-28T10:32:13,"(52.526755596009785, 13.36763676975188)","(52.5268704521667, 13.3676230906667)",12.804921534614687
2022-12-28T10:32:14,"(52.52665194340346, 13.367626653447502)","(52.5267647438333, 13.367613332)",12.575186485637479
2022-12-28T10:32:16,"(52.52643413257058, 13.367598379308966)","(52.5265538983333, 13.3675917376667)",13.324941006376973
2022-12-28T10:32:18,"(52.52620988396044, 13.367573455084578)","(52.5263329834234, 13.3675582258775)",13.72677286282722
2022-12-28T10:32:20,"(52.52598525829298, 13.367580146347596)","(52.5261074950256, 13.367546768687)",13.778408820380694
2022-12-28T10:32:22,"(52.52577131972226, 13.367615451703928)","(52.5258887089514, 13.367569063935)",13.425045853640762
2022-12-28T10:32:23,"(52.52566829073617, 13.367640590964946)","(52.5257850408141, 13.3675968326741)",13.315281228537662
2022-12-28T10:32:24,"(52.52556491823706, 13.36766484371114)","(52.5256827560715, 13.3676242308546)",13.387950580241707
2022-12-28T10:32:26,"(52.52535670772723, 13.367710761712624)","(52.5254721800149, 13.3676599702685)",13.291781269329128
2022-12-28T10:32:27,"(52.525249161628544, 13.36772627237332)","(52.5253616570587, 13.3676649412616)",13.179124673362635
2022-12-28T10:32:31,"(52.52485912990138, 13.367685920758348)","(52.5248986799436, 13.3676822743606)",4.404683617615164
2022-12-28T10:35:14,"(52.50751921931245, 13.369283819943464)","(52.5082563746421, 13.3720850192783)",206.54387972153287
2022-12-28T10:35:20,"(52.505709818796205, 13.37214953402496)","(52.507577013076, 13.3723130301559)",207.91748776403782
2022-12-28T10:35:21,"(52.50560238961369, 13.372134733055963)","(52.5074735249301, 13.3723476112749)",208.5593041309968
2022-12-28T10:35:23,"(52.5054585320894, 13.372109905764551)","(52.5072795126547, 13.3723917814752)",203.38083412869338
2022-12-28T10:35:25,"(52.5052478469715, 13.372058341548607)","(52.5071199246044, 13.3724104120755)",209.52522298363658
2022-12-28T10:35:27,"(52.50523382022116, 13.371902856818467)","(52.5070342098345, 13.372414705158)",203.16975830734418
2022-12-28T10:35:29,"(52.50525268040694, 13.371753117288158)","(52.5069517181679, 13.3724171694349)",194.1970894730942
2022-12-28T10:35:30,"(52.50529478239442, 13.371674419388883)","(52.5068916902535, 13.3724096766198)",184.40964280093903
2022-12-28T10:35:32,"(52.50538249015553, 13.371467153400154)","(52.5067356235723, 13.3723823471489)",162.71315236069657
2022-12-28T10:35:33,"(52.50543907552073, 13.371337595472838)","(52.5066424814961, 13.3723581909345)",150.59001980646048
2022-12-28T10:35:35,"(52.50553638161437, 13.371039961797065)","(52.506451995053, 13.3723055659335)",133.0527465146311
2022-12-28T10:35:55,"(52.50626481277917, 13.368949931322572)","(52.5062816185, 13.3689272525)",2.4182905018380305
2022-12-28T10:36:02,"(52.50630176286641, 13.368941558422597)","(52.5062993345, 13.3689067033333)",2.3744507583608114
2022-12-28T10:36:04,"(52.506393130599534, 13.368851957926209)","(52.5063605761667, 13.3688373481667)",3.752514959380198
2022-12-28T10:36:06,"(52.506548717672864, 13.36880984665572)","(52.5064737311667, 13.368772936)",8.704321996894956
2022-12-28T10:36:08,"(52.50672367614118, 13.368869912588254)","(52.506634669, 13.3687864425)",11.395995995963759
2022-12-28T10:36:10,"(52.50690159086448, 13.368969307703953)","(52.5068053535, 13.3688751903333)",12.453514795734845
2022-12-28T10:36:12,"(52.50708291031977, 13.369064253035605)","(52.5069814038333, 13.3689694448333)",12.983466790573319
2022-12-28T10:36:13,"(52.50716438917417, 13.369105138769651)","(52.507065886, 13.3690162716667)",12.495781937344312
2022-12-28T10:36:15,"(52.50732788107671, 13.369188355230786)","(52.507227889, 13.3691078883333)",12.380744697418825
2022-12-28T10:36:16,"(52.50740617576657, 13.36922646996375)","(52.5073066181667, 13.3691492431667)",12.24215394437161
2022-12-28T10:36:18,"(52.50755163858806, 13.369304740348024)","(52.5074591146667, 13.3692305935)",11.446827971702042
2022-12-28T10:36:20,"(52.50769789238284, 13.369378979297794)","(52.5076022996667, 13.3693122121667)",11.550075056116082
2022-12-28T10:36:22,"(52.50783022438144, 13.369451899428205)","(52.5077381248333, 13.3693874515)",11.131200934656766
2022-12-28T10:36:24,"(52.5079517004402, 13.369516739665071)","(52.5078667088333, 13.3694596878333)",10.209003419245274
2022-12-28T10:36:26,"(52.50807172140709, 13.369591005888308)","(52.5079885863333, 13.369528882)",10.155445273764247
2022-12-28T10:36:27,"(52.50813349935574, 13.36962901704164)","(52.5080481306667, 13.3695629123333)",10.494032587352866
2022-12-28T10:36:29,"(52.50827272773722, 13.36970803576004)","(52.5081779001667, 13.3696366598333)",11.5982083716815
2022-12-28T10:36:31,"(52.50840811994091, 13.369806735258049)","(52.5083234456667, 13.3697272813333)",10.842719294435291
2022-12-28T10:36:33,"(52.50852469357879, 13.369966854368233)","(52.5084537038333, 13.3698620351667)",10.61297088888832
2022-12-28T10:36:35,"(52.50861554907923, 13.370148133937535)","(52.5085549858333, 13.3700336261667)",10.26686663936516
2022-12-28T10:36:37,"(52.508705941765776, 13.370332307241563)","(52.5086443556667, 13.3702104485)",10.7196779724967
2022-12-28T10:36:38,"(52.50875449634174, 13.370429993338252)","(52.508691434, 13.370303086)",11.087786280758511
2022-12-28T10:36:39,"(52.50880729410109, 13.370535555673856)","(52.5087406826667, 13.3704003175)",11.774210723010011
2022-12-28T10:36:41,"(52.50891344960646, 13.37073505957267)","(52.508842117, 13.370604426)",11.877571763460832
